PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,AccHR_X,AccHR_Y,AccHR_Z,Gyr_X,Gyr_Y,Gyr_Z,GyrHR_X,GyrHR_Y,GyrHR_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3],Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U,Temperature,GyrTemp_X,GyrTemp_Y,GyrTemp_Z
45284,1232039,0.523263,0.147303,9.955846,0.558686,-0.037638,0.167217,,,,0.004665,0.027705,0.009709,,,,,,,0.00131,0.000368,0.02489,1,0.000006,0.000035,0.000012,,0.999954,0.009349,0.001752,0.001205,1.071563,0.199432,0.14,0.999991,0.002443,-0.003481,-0.002378,0.999822,0.018701,0.003526,-0.018693,0.999819,,,,,,,30.53,,,
45285,1232064,-0.465384,0.204546,9.675331,-0.430564,0.022579,-0.108644,,,,-0.000812,0.025292,0.001829,,,,,,,-0.001162,0.000511,0.024188,1,-0.000001,0.000032,0.000002,,0.999954,0.009347,0.001782,0.001207,1.071347,0.202914,0.140179,0.999991,0.002447,-0.003542,-0.00238,0.999822,0.018697,0.003587,-0.018689,0.999819,,,,,,,30.53,,,
45286,1232089,-0.476036,-0.068079,9.576698,-0.441283,-0.248882,-0.212352,,,,0.013899,0.005303,0.012184,,,,,,,-0.00119,-0.000171,0.023942,1,0.000017,0.000007,0.000015,,0.999954,0.009364,0.001788,0.001221,1.07329,0.20358,0.14187,0.999991,0.002476,-0.003553,-0.002409,0.999822,0.018731,0.003599,-0.018722,0.999818,,,,,,,30.53,,,
45287,1232114,-0.299302,0.385361,9.869612,-0.264173,0.199634,0.088396,,,,0.003027,0.01136,0.002655,,,,-0.163309,-0.127833,0.348021,-0.000748,0.000963,0.024674,1,0.000004,0.000014,0.000003,100260,0.999954,0.009367,0.001802,0.001224,1.073671,0.20514,0.142213,0.99999,0.002482,-0.00358,-0.002415,0.999821,0.018738,0.003626,-0.018729,0.999818,,,,,,,30.53,,,
45288,1232139,-0.30777,0.479566,9.852879,-0.272843,0.294132,0.073464,,,,0.001622,0.00721,-0.007443,,,,,,,-0.000769,0.001199,0.024632,1,0.000002,0.000009,-0.000009,,0.999954,0.009369,0.00181,0.001214,1.073845,0.206132,0.141098,0.999991,0.002463,-0.003598,-0.002395,0.999822,0.018741,0.003643,-0.018732,0.999818,,,,,,,30.53,,,
45289,1232164,0.336901,-0.327576,9.480143,0.37225,-0.504174,-0.316649,,,,-0.000884,0.000715,0.01797,,,,,,,0.000842,-0.000819,0.0237,1,-0.000001,0.000001,0.000022,,0.999954,0.009367,0.00181,0.001236,1.073627,0.206052,0.143548,0.999991,0.002505,-0.003596,-0.002438,0.999822,0.018737,0.003643,-0.018728,0.999818,,,,,,,30.53,,,
45290,1232189,0.755246,0.468254,9.971079,0.791195,0.282436,0.187566,,,,0.018311,0.016043,0.001826,,,,,,,0.001889,0.00117,0.024928,1,0.000023,0.00002,0.000002,,0.999954,0.009389,0.001829,0.001238,1.076197,0.208285,0.143785,0.99999,0.002509,-0.003635,-0.002441,0.999821,0.018782,0.003682,-0.018773,0.999817,,,,,,,30.53,,,
45291,1232214,-0.163191,0.677811,10.133343,-0.126711,0.487429,0.357084,,,,-0.006972,0.016227,-0.007108,,,,-0.157608,-0.122933,0.344094,-0.000407,0.001695,0.025333,1,-0.000009,0.00002,-0.000009,100263,0.999954,0.00938,0.001849,0.001228,1.075141,0.210567,0.142742,0.99999,0.002491,-0.003675,-0.002422,0.999821,0.018764,0.003721,-0.018754,0.999817,,,,,,,30.52,,,
45292,1232239,-0.111945,0.027191,9.467004,-0.076358,-0.150263,-0.321515,,,,-0.007424,0.00936,-0.012484,,,,,,,-0.000279,0.000068,0.023668,1,-0.000009,0.000012,-0.000016,,0.999954,0.00937,0.00186,0.001212,1.074017,0.211881,0.140912,0.99999,0.002459,-0.003698,-0.00239,0.999822,0.018744,0.003743,-0.018735,0.999818,,,,,,,30.52,,,
45293,1232264,0.04564,0.201137,9.876529,0.082086,0.015379,0.09061,,,,0.016696,-0.000376,-0.004175,,,,,,,0.000114,0.000502,0.024691,1,0.000021,0,-0.000005,,0.999954,0.00939,0.001859,0.001206,1.076306,0.211704,0.140158,0.99999,0.002446,-0.003695,-0.002376,0.999821,0.018784,0.00374,-0.018775,0.999817,,,,,,,30.52,,,
45294,1232289,0.32626,0.921448,10.222042,0.362834,0.730789,0.44849,,,,-0.012608,0.008687,-0.024378,,,,,,,0.000816,0.002304,0.025555,1,-0.000016,0.000011,-0.00003,,0.999954,0.009374,0.001869,0.001175,1.074433,0.212953,0.136622,0.99999,0.002384,-0.003717,-0.002314,0.999822,0.018751,0.003761,-0.018742,0.999818,,,,,,,30.52,,,
45295,1232314,0.884399,-0.255898,9.543928,0.921074,-0.432501,-0.253633,,,,-0.003816,0.005104,-0.018246,,,,-0.163329,-0.126353,0.347024,0.002211,-0.00064,0.02386,1,-0.000005,0.000006,-0.000023,100257,0.999954,0.009369,0.001876,0.001151,1.073823,0.213673,0.133955,0.999991,0.002338,-0.003729,-0.002268,0.999822,0.018741,0.003772,-0.018732,0.999818,,,,,,,30.53,,,
45296,1232339,0.80383,0.124744,9.880217,0.841647,-0.058985,0.089959,,,,0.009704,0.017146,-0.012864,,,,,,,0.002011,0.000311,0.0247,1,0.000012,0.000021,-0.000016,,0.999954,0.00938,0.001897,0.001135,1.075152,0.216102,0.132091,0.99999,0.002305,-0.003772,-0.002234,0.999822,0.018764,0.003814,-0.018755,0.999817,,,,,,,30.53,,,
45297,1232364,0.457123,0.966722,10.203942,0.494746,0.77653,0.430703,,,,-0.006093,0.016119,-0.01611,,,,,,,0.001144,0.002417,0.02551,1,-0.000008,0.00002,-0.00002,,0.999954,0.009372,0.001916,0.001114,1.074172,0.218319,0.129714,0.99999,0.002264,-0.00381,-0.002192,0.999822,0.018747,0.003852,-0.018738,0.999817,,,,,,,30.53,,,
45298,1232389,0.113191,-0.326498,9.472574,0.150345,-0.503029,-0.323398,,,,-0.013484,-0.000355,-0.006855,,,,,,,0.000283,-0.000815,0.023681,1,-0.000017,0,-0.000009,,0.999954,0.009354,0.001915,0.001105,1.072182,0.218226,0.128663,0.99999,0.002246,-0.003809,-0.002174,0.999822,0.018712,0.00385,-0.018703,0.999818,,,,,,,30.53,,,
45299,1232414,0.891454,-0.081193,9.793662,0.928769,-0.26241,-0.000708,,,,0.002202,-0.011049,0.007907,,,,-0.161428,-0.123889,0.349506,0.002228,-0.000203,0.024484,1,0.000003,-0.000014,0.00001,100257,0.999954,0.009357,0.0019,0.001114,1.072447,0.216562,0.129698,0.99999,0.002264,-0.00378,-0.002193,0.999822,0.018717,0.003821,-0.018708,0.999818,,,,,,,30.53,,,
45300,1232439,2.559933,0.32412,10.103459,2.59729,0.141538,0.310409,,,,-0.011227,-0.009483,0.009359,,,,,,,0.006399,0.000811,0.025259,1,-0.000014,-0.000012,0.000012,,0.999954,0.009342,0.001888,0.001125,1.07079,0.215119,0.130945,0.99999,0.002285,-0.003755,-0.002215,0.999823,0.018688,0.003797,-0.018679,0.999818,,,,,,,30.53,,,
45301,1232464,2.71302,-0.355034,9.807523,2.75225,-0.531838,0.000859,,,,0.001658,0.025447,0.013695,,,,,,,0.006784,-0.000887,0.024518,1,0.000002,0.000032,0.000017,,0.999954,0.009343,0.001918,0.001141,1.070935,0.218588,0.132799,0.99999,0.002318,-0.003815,-0.002246,0.999823,0.01869,0.003858,-0.018681,0.999818,,,,,,,30.53,,,
45302,1232489,1.281139,-0.02001,9.731669,1.32008,-0.198659,-0.063263,,,,0.00065,0.028481,0.029437,,,,,,,0.003205,-0.00005,0.024329,1,0.000001,0.000036,0.000037,,0.999954,0.009344,0.001953,0.001178,1.07099,0.222528,0.137023,0.99999,0.002391,-0.003884,-0.002318,0.999823,0.018691,0.003928,-0.018682,0.999818,,,,,,,30.53,,,
45303,1232514,0.655918,0.023148,9.714721,0.695369,-0.156941,-0.076984,,,,0.006039,0.02837,0.032818,,,,-0.16097,-0.122413,0.347524,0.001642,0.000058,0.024287,1,0.000008,0.000035,0.000041,100247,0.999954,0.009351,0.001988,0.001218,1.07182,0.226443,0.141731,0.999989,0.002474,-0.003952,-0.002399,0.999822,0.018706,0.003998,-0.018696,0.999817,,,,,,,30.52,,,
45304,1232539,-0.012467,0.095836,9.649112,0.026519,-0.084288,-0.138529,,,,-0.006315,0.014206,0.047912,,,,,,,-0.00003,0.00024,0.024123,1,-0.000008,0.000018,0.00006,,0.999954,0.009343,0.002004,0.001278,1.070888,0.228289,0.148563,0.999989,0.002593,-0.003984,-0.002518,0.999822,0.018689,0.004032,-0.018679,0.999817,,,,,,,30.52,,,
45305,1232564,0.531319,-0.177235,9.520045,0.57058,-0.35378,-0.274875,,,,0.005234,0.00919,0.035947,,,,,,,0.001329,-0.000443,0.0238,1,0.000007,0.000011,0.000045,,0.999953,0.009348,0.002014,0.001322,1.071558,0.229364,0.153603,0.999988,0.002681,-0.004003,-0.002606,0.999822,0.018701,0.004053,-0.01869,0.999817,,,,,,,30.52,,,
45306,1232589,0.587549,0.200167,9.762989,0.627777,0.019082,-0.025201,,,,0.004538,0.025157,0.016771,,,,,,,0.00147,0.0005,0.024407,1,0.000006,0.000031,0.000021,,0.999953,0.009353,0.002045,0.001342,1.072164,0.232861,0.156004,0.999988,0.002723,-0.004064,-0.002646,0.999822,0.018712,0.004114,-0.018701,0.999817,,,,,,,30.52,,,
45307,1232614,-0.423016,0.324577,9.771505,-0.382132,0.140669,-0.010154,,,,-0.000954,0.032363,0.016546,,,,-0.161436,-0.123895,0.346536,-0.001056,0.000811,0.024429,1,-0.000001,0.00004,0.000021,100261,0.999953,0.009352,0.002084,0.001363,1.071983,0.237392,0.158392,0.999988,0.002764,-0.004143,-0.002686,0.999822,0.018708,0.004194,-0.018697,0.999817,,,,,,,30.53,,,
45308,1232639,-1.291345,0.01941,9.482442,-1.250726,-0.161775,-0.301194,,,,0.004663,0.019062,0.018344,,,,,,,-0.003227,0.000048,0.023706,1,0.000006,0.000024,0.000023,,0.999953,0.009357,0.002108,0.001385,1.072608,0.240012,0.161003,0.999987,0.00281,-0.004189,-0.002731,0.999821,0.018719,0.004241,-0.018708,0.999816,,,,,,,30.53,,,
